#BLTrackFile2 CALOCNTR
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-24.5457 -12.2253 18000 1.4663 0.096029 67.6593 137.68 211 189052 1 1 1 0 0 0 0 0 0 122.401 17792.7 0 0 0 13.5179 -11.6997 149.95 1.64935 15.542 
-23.8709 35.8936 18000 -3.51234 3.09867 64.9235 142.335 211 190596 1 1 1 0 0 0 0 0 0 127.244 17790.8 0 0 0 22.7212 4.58186 149.95 1.93256 14.4325 
-3.6929 -1.0901 18000 -2.48839 1.47634 66.2659 140.054 211 199182 1 1 1 0 0 0 0 0 0 124.946 17801.5 0 0 0 -1.33944 -3.45386 149.95 1.71552 14.9594 
19.6528 -20.2555 18000 2.24141 -3.13865 62.536 146.728 211 199804 1 1 1 0 0 0 0 0 0 132.456 17826 0 0 0 -2.67371 1.85146 149.95 1.53789 13.4183 
-30.4339 14.6538 18000 -2.75877 -0.0101481 63.9863 144.217 211 200453 1 1 1 0 0 0 0 0 0 129.575 17825.4 0 0 0 -17.5669 -3.23923 149.95 1.65172 13.9931 
36.3746 7.61209 18000 -0.103349 1.62436 63.8471 144.591 211 200836 1 1 1 0 0 0 0 0 0 130.197 17861.2 0 0 0 29.3534 -4.84591 149.95 1.41 13.919 
-19.7182 0.648312 18000 -1.84017 1.11575 63.6853 144.487 211 204110 1 1 1 0 0 0 0 0 0 129.97 17789.3 0 0 0 -6.29161 -1.68466 149.95 1.61196 13.8583 
32.9886 -20.6233 18000 1.89833 -3.64674 61.7408 148.466 211 205758 1 1 1 0 0 0 0 0 0 134.38 17860.6 0 0 0 6.98493 1.81044 149.95 1.47106 13.1016 
20.0834 1.74397 18000 1.42814 2.98921 64.0543 143.76 211 209572 1 1 1 0 0 0 0 0 0 129.205 17800.6 0 0 0 26.3478 -0.563338 149.95 1.5651 14.0324 
25.9138 4.60276 18000 2.47481 0.053102 63.6035 144.845 211 210607 1 1 1 0 0 0 0 0 0 130.536 17847.1 0 0 0 24.7378 3.99976 149.95 1.37559 13.8292 
32.695 27.1829 18000 0.275867 -1.5305 66.3838 139.912 211 212198 1 1 1 0 0 0 0 0 0 124.771 17796 0 0 0 50.9284 0.984872 149.95 1.73984 14.9907 
19.088 -22.1358 18000 2.62591 -3.44208 63.8779 143.801 211 214154 1 1 1 0 0 0 0 0 0 129.48 17806.4 0 0 0 -6.60512 3.41765 149.95 1.34806 13.9843 
20.9197 -22.1744 18000 -1.8117 1.34559 67.2921 138.147 211 215785 1 1 1 0 0 0 0 0 0 122.991 17787.3 0 0 0 39.7636 -11.0971 149.95 1.59341 15.3916 
-20.3426 -8.92151 18000 0.0620104 1.00371 65.8558 140.393 211 216102 1 1 1 0 0 0 0 0 0 125.624 17772.3 0 0 0 -1.02582 2.09943 149.95 1.48469 14.7601 
32.5446 10.4183 18000 1.96338 -1.5542 64.5897 143.145 211 217032 1 1 1 0 0 0 0 0 0 128.581 17852.3 0 0 0 34.3217 6.801 149.95 1.44395 14.2412 
1.71767 5.33797 18000 -1.35333 1.17256 63.3459 145.397 211 218752 1 1 1 0 0 0 0 0 0 130.698 17790.5 0 0 0 19.7601 6.83696 149.95 1.85772 13.713 
0.0935007 38.2102 18000 1.8838 -1.73014 69.4645 134.523 211 220891 1 1 1 0 0 0 0 0 0 119.151 17790.2 0 0 0 33.6027 13.3358 149.95 1.41324 16.3519 
5.07126 -32.3083 18000 2.82717 -1.94316 62.7775 146.449 211 231983 1 1 1 0 0 0 0 0 0 132.047 17832.4 0 0 0 -5.19899 4.32394 149.95 1.62217 13.507 
2.58077 15.4399 18000 2.44961 2.76307 65.3503 141.211 211 234228 1 1 1 0 0 0 0 0 0 126.52 17788 0 0 0 0.861978 5.1652 149.95 1.46889 14.586 
-11.4327 15.1861 18000 -2.0705 -3.07531 69.2834 134.936 211 238622 1 1 1 0 0 0 0 0 0 119.639 17830 0 0 0 -9.07257 7.97715 149.95 1.32873 16.2944 
10.4749 3.23098 18000 1.34457 -0.959589 59.7619 153.537 211 239715 1 1 1 0 0 0 0 0 0 139.518 17916.3 0 0 0 -10.1537 0.306308 149.95 1.75853 12.2654 
-8.22096 21.1444 18000 -0.82417 4.16033 61.7036 148.718 211 242246 1 1 1 0 0 0 0 0 0 134.366 17850.5 0 0 0 12.6161 -3.76228 149.95 1.75075 13.0901 
2.8685 2.8208 18000 1.01883 -0.627714 65.0231 142.095 211 242786 1 1 1 0 0 0 0 0 0 127.268 17778.2 0 0 0 28.4744 -0.862618 149.95 1.68932 14.408 
4.29558 -10.7724 18000 -2.79677 -3.0816 67.834 137.252 211 243592 1 1 1 0 0 0 0 0 0 122.188 17836.9 0 0 0 -12.01 4.39382 149.95 1.34863 15.6671 
2.42092 -0.576358 18000 -0.684858 -0.705243 58.5351 156.9 211 244270 1 1 1 0 0 0 0 0 0 142.933 17973.8 0 0 0 -11.1561 -1.31412 149.95 1.90197 11.7809 
-26.4971 8.51039 18000 1.0531 -0.980276 67.2556 137.903 211 245898 1 1 1 0 0 0 0 0 0 123.054 17780.8 0 0 0 -2.71205 0.850925 149.95 1.30089 15.366 
-12.6216 3.68897 18000 0.928115 -0.959368 63.6111 144.597 211 251863 1 1 1 0 0 0 0 0 0 130.179 17790.9 0 0 0 4.29432 4.07631 149.95 1.5296 13.8182 
-26.2458 5.34859 18000 1.64532 -1.21988 68.0884 136.585 211 256772 1 1 1 0 0 0 0 0 0 121.598 17792 0 0 0 -2.76331 -0.303769 149.95 1.27665 15.7362 
14.8392 -5.34039 18000 1.74197 3.91044 66.7831 138.807 211 257042 1 1 1 0 0 0 0 0 0 123.718 17783.6 0 0 0 15.0978 1.15262 149.95 1.60283 15.214 
8.42133 10.8913 18000 2.79347 0.940102 64.1188 143.821 211 257893 1 1 1 0 0 0 0 0 0 129.202 17813.1 0 0 0 15.8444 7.23456 149.95 1.61185 14.0519 
-23.4746 -18.2154 18000 -2.12633 -0.642956 64.0629 144.169 211 260133 1 1 1 0 0 0 0 0 0 129.403 17817.2 0 0 0 -11.8724 4.8795 149.95 1.77058 14.0164 
23.1263 -4.15682 18000 -2.07246 -1.41729 63.9654 144.33 211 264526 1 1 1 0 0 0 0 0 0 129.787 17845.9 0 0 0 44.3176 -1.27263 149.95 1.54338 13.9802 
4.04619 -8.53686 18000 -1.57099 -3.8194 64.41 143.541 211 265555 1 1 1 0 0 0 0 0 0 128.914 17872 0 0 0 47.5798 4.19695 149.95 1.50976 14.2009 
39.2092 6.18644 18000 0.194309 0.639827 66.4111 139.874 211 270885 1 1 1 0 0 0 0 0 0 124.902 17818 0 0 0 38.9724 -9.50736 149.95 1.55226 14.9961 
13.5678 39.7661 18000 1.56111 -1.56271 69.4281 135.063 211 277871 1 1 1 0 0 0 0 0 0 119.601 17845.1 0 0 0 29.0964 -12.1734 149.95 1.46732 16.3304 
-12.0433 27.8274 18000 1.3328 -1.49617 69.8844 134.436 211 282747 1 1 1 0 0 0 0 0 0 118.785 17838 0 0 0 3.88922 8.76052 149.95 1.58205 16.5313 
19.9513 0.639279 18000 -0.465 0.259056 67.2249 138.466 211 288058 1 1 1 0 0 0 0 0 0 123.215 17792.4 0 0 0 11.1887 2.29 149.95 1.70217 15.3469 
-19.8428 -11.4589 18000 -0.0991926 1.50573 66.374 139.544 211 288070 1 1 1 0 0 0 0 0 0 124.672 17779 0 0 0 -0.977861 4.51526 149.95 1.48585 14.986 
14.684 -0.437183 18000 -2.37134 0.120741 67.0469 138.575 211 289818 1 1 1 0 0 0 0 0 0 123.626 17815.1 0 0 0 -9.46757 -0.232041 149.95 1.40832 15.2871 
44.1295 13.9594 18000 0.579105 -0.489345 67.7141 137.987 211 291486 1 1 1 0 0 0 0 0 0 122.458 17812.3 0 0 0 50.3876 -0.364626 149.95 1.8768 15.5608 
32.1318 22.5798 18000 -0.643377 -0.478638 65.2566 141.798 211 291561 1 1 1 0 0 0 0 0 0 127.052 17810.1 0 0 0 37.9038 7.8234 149.95 1.5425 14.5042 
10.4368 38.9779 18000 0.0612964 -0.288417 69.3131 135.023 211 295584 1 1 1 0 0 0 0 0 0 119.573 17802.4 0 0 0 8.10638 2.89816 149.95 1.51715 16.2638 
-30.4325 20.5862 18000 1.35204 2.32867 65.174 141.656 211 297016 1 1 1 0 0 0 0 0 0 127.11 17809.5 0 0 0 -17.8883 -3.05648 149.95 1.3486 14.4906 
9.73855 -8.49383 18000 0.144618 2.03757 66.5474 139.381 211 300729 1 1 1 0 0 0 0 0 0 124.258 17770.1 0 0 0 30.7881 1.28382 149.95 1.70921 15.0667 
20.2263 0.596178 18000 1.72095 0.934624 59.2923 154.673 211 304713 1 1 1 0 0 0 0 0 0 140.85 17948.1 0 0 0 -14.1147 0.809427 149.95 1.62818 12.0848 
-3.2415 0.307299 18000 1.32832 -2.91128 65.5812 141.015 211 305140 1 1 1 0 0 0 0 0 0 126.111 17786 0 0 0 8.37012 -7.68233 149.95 1.64565 14.6731 
7.0629 2.31339 18000 0.797607 -0.60634 64.3205 143.366 211 306195 1 1 1 0 0 0 0 0 0 128.703 17783.5 0 0 0 27.2025 -0.476174 149.95 1.65094 14.1112 
8.0126 -7.93435 18000 -0.969853 1.37953 66.8503 138.934 211 310327 1 1 1 0 0 0 0 0 0 123.842 17788.4 0 0 0 5.03361 1.86807 149.95 1.6121 15.193 
22.5208 3.13308 18000 -1.98293 0.440227 67.0623 138.844 211 313477 1 1 1 0 0 0 0 0 0 123.577 17809.2 0 0 0 3.94862 -0.475894 149.95 1.73002 15.2888 
-6.72664 4.1994 18000 1.03498 0.203478 63.6355 144.767 211 316837 1 1 1 0 0 0 0 0 0 130.175 17795.6 0 0 0 13.0515 6.47986 149.95 1.69726 13.8261 
10.6119 0.971801 18000 0.351672 -0.371649 63.3803 145.16 211 317596 1 1 1 0 0 0 0 0 0 130.69 17792.6 0 0 0 22.7993 0.281325 149.95 1.62444 13.7177 
8.96994 7.04551 18000 0.197422 1.08718 68.0474 136.874 211 318537 1 1 1 0 0 0 0 0 0 121.533 17766.1 0 0 0 28.5897 2.83669 149.95 1.66252 15.7086 
-25.7994 -1.62315 18000 -2.91935 -0.253137 63.6814 144.441 211 320730 1 1 1 0 0 0 0 0 0 129.965 17796.1 0 0 0 -8.54154 0.338925 149.95 1.56116 13.8695 
18.7705 -14.9375 18000 2.45467 -2.4787 62.7993 146.126 211 321744 1 1 1 0 0 0 0 0 0 131.876 17816.3 0 0 0 2.4388 3.30895 149.95 1.47822 13.5172 
-1.42207 -28.5969 18000 -0.758641 3.15523 68.2384 136.987 211 322349 1 1 1 0 0 0 0 0 0 121.462 17823.3 0 0 0 9.38843 -8.73695 149.95 1.75609 15.8224 
-44.572 -6.33896 18000 -3.63568 -0.398063 63.13 145.559 211 323107 1 1 1 0 0 0 0 0 0 131.211 17822.3 0 0 0 -18.9019 1.09232 149.95 1.50819 13.6572 
-5.86608 16.3843 18000 -1.92726 2.5519 63.1833 145.562 211 325582 1 1 1 0 0 0 0 0 0 131.016 17803.8 0 0 0 27.7552 1.44082 149.95 1.71478 13.6688 
-30.8914 30.1741 18000 -2.97964 2.30475 60.6213 151.068 211 325885 1 1 1 0 0 0 0 0 0 136.932 17864.7 0 0 0 11.4024 -1.6279 149.95 1.73166 12.6434 
0.632743 -3.50807 18000 -1.6144 -0.368255 60.4941 151.462 211 327061 1 1 1 0 0 0 0 0 0 137.509 17874.6 0 0 0 7.97453 0.412847 149.95 1.58331 12.5551 
32.2853 -19.8844 18000 3.06787 -2.32186 63.8937 144.143 211 329283 1 1 1 0 0 0 0 0 0 129.684 17830.3 0 0 0 21.6118 -6.02537 149.95 1.47069 13.978 
-18.778 1.26481 18000 2.2797 0.202928 68.0207 137.054 211 329926 1 1 1 0 0 0 0 0 0 121.719 17794 0 0 0 21.3713 -0.349382 149.95 1.6343 15.7099 
-40.5156 -7.51162 18000 1.12295 -0.646402 69.5396 134.426 211 331093 1 1 1 0 0 0 0 0 0 119.198 17807.6 0 0 0 -6.89867 -6.00251 149.95 1.24771 16.3698 
39.179 21.0227 18000 2.17784 -2.64309 65.3878 141.539 211 339748 1 1 1 0 0 0 0 0 0 126.931 17852 0 0 0 36.669 2.15392 149.95 1.33463 14.5958 
-36.5161 10.8304 18000 1.81793 1.06423 69.7961 134.002 211 340662 1 1 1 0 0 0 0 0 0 118.681 17800.8 0 0 0 2.9962 0.215471 149.95 1.29599 16.4932 
12.369 -8.74511 18000 2.6644 -2.18831 66.4145 139.521 211 343174 1 1 1 0 0 0 0 0 0 124.492 17783.4 0 0 0 33.9332 -0.736034 149.95 1.61929 15.0345 
4.0004 10.5341 18000 0.331231 -1.35987 66.0966 140.216 211 343860 1 1 1 0 0 0 0 0 0 125.167 17774.4 0 0 0 23.5979 -0.0583798 149.95 1.71669 14.8661 
2.79105 4.477 18000 -0.495461 -2.49908 63.2685 145.614 211 345919 1 1 1 0 0 0 0 0 0 130.954 17810.9 0 0 0 20.0444 6.89411 149.95 1.81369 13.6918 
9.90461 -30.5587 18000 -0.242269 1.30167 68.5244 136.548 211 346533 1 1 1 0 0 0 0 0 0 121.053 17820.9 0 0 0 4.81751 -7.38984 149.95 1.68798 15.9199 
-19.8186 -1.27075 18000 0.839921 0.0439619 68.9159 135.542 211 348590 1 1 1 0 0 0 0 0 0 120.317 17811.8 0 0 0 -0.897073 -1.08578 149.95 1.35429 16.0895 
-1.16325 8.55835 18000 -0.559031 -1.86563 66.8732 138.973 211 350174 1 1 1 0 0 0 0 0 0 123.732 17780.6 0 0 0 13.0591 -9.72239 149.95 1.76045 15.206 
-21.5161 -3.15913 18000 -2.09711 2.30393 65.0226 141.965 211 351299 1 1 1 0 0 0 0 0 0 127.21 17787.4 0 0 0 -2.47203 -4.74235 149.95 1.59812 14.4346 
22.1013 -32.8751 18000 1.45352 1.7475 68.2938 136.965 211 352676 1 1 1 0 0 0 0 0 0 121.379 17815.3 0 0 0 45.158 0.0546674 149.95 1.81956 15.8295 
-14.1304 4.67587 18000 0.35973 -2.18804 64.7118 142.573 211 353425 1 1 1 0 0 0 0 0 0 127.856 17782.3 0 0 0 4.33816 -2.69551 149.95 1.62806 14.2881 
-10.2944 -5.23269 18000 -0.842271 3.33479 65.0605 141.981 211 353933 1 1 1 0 0 0 0 0 0 127.077 17783.6 0 0 0 13.7606 3.161 149.95 1.74045 14.4575 
-10.2249 25.8593 18000 -2.02801 3.31767 62.3359 147.383 211 360344 1 1 1 0 0 0 0 0 0 133.163 17864.6 0 0 0 22.6098 -4.64757 149.95 1.4952 13.3374 
-28.8579 -15.1448 18000 0.418382 -0.855815 63.2329 145.586 211 360683 1 1 1 0 0 0 0 0 0 131.173 17818.2 0 0 0 -10.9999 1.77411 149.95 1.57599 13.6589 
17.4256 -2.27009 18000 0.0123343 -0.450029 60.872 150.599 211 362739 1 1 1 0 0 0 0 0 0 136.679 17871.5 0 0 0 6.5539 1.18143 149.95 1.48499 12.6975 
-20.7993 -0.422385 18000 2.26367 -0.476647 67.257 138.099 211 371878 1 1 1 0 0 0 0 0 0 123.028 17783.9 0 0 0 14.0609 2.31709 149.95 1.5163 15.3772 
16.5326 4.15795 18000 2.22224 1.22843 62.7822 146.278 211 373035 1 1 1 0 0 0 0 0 0 132.045 17821.4 0 0 0 12.9564 -3.96115 149.95 1.4692 13.4916 
0.824447 6.31092 18000 1.2081 -0.353957 70.3853 134.085 211 374319 1 1005 1 0 0 0 0 0 0 118.111 17859.6 0 0 0 23.4713 15.4506 149.95 1.79984 16.7484 
26.7602 5.29641 18000 -0.755112 -0.142236 62.9757 146.194 211 374494 1 1 1 0 0 0 0 0 0 131.832 17834.3 0 0 0 28.0035 5.81035 149.95 1.56099 13.5519 
-5.23758 34.2173 18000 0.270515 -2.36604 68.5376 136.317 211 375991 1 1 1 0 0 0 0 0 0 120.967 17819.1 0 0 0 0.208229 8.84987 149.95 1.53623 15.9384 
-0.77794 4.41578 18000 -2.29605 -2.26495 67.5179 138.074 211 377077 1 1 1 0 0 0 0 0 0 122.746 17821.7 0 0 0 1.24489 6.67378 149.95 1.68994 15.5069 
18.1302 -16.5138 18000 1.16664 -4.19569 62.1704 147.557 211 379888 1 1 1 0 0 0 0 0 0 133.25 17837.8 0 0 0 7.63566 3.81669 149.95 1.62552 13.2825 
27.34 34.9572 18000 3.01858 3.41137 63.5392 144.667 211 381049 1 1 1 0 0 0 0 0 0 130.22 17818.1 0 0 0 14.51 3.38048 149.95 1.5244 13.8502 
-19.3863 10.2965 18000 2.15056 2.37255 68.5291 136.001 211 382380 1 1 1 0 0 0 0 0 0 120.738 17791.8 0 0 0 9.20036 8.30999 149.95 1.46607 15.9493 
13.9777 5.12056 18000 2.50821 -2.64697 66.7026 139.191 211 382493 1 1 1 0 0 0 0 0 0 124.083 17804.5 0 0 0 17.429 10.6007 149.95 1.62752 15.163 
-13.9896 -12.0378 18000 1.12874 1.8486 68.3085 136.35 211 383239 1 1 1 0 0 0 0 0 0 121.165 17786.8 0 0 0 7.29505 1.69322 149.95 1.43887 15.8344 
-25.3311 -28.3186 18000 -2.50491 -2.63592 60.8107 150.622 211 383801 1 1 1 0 0 0 0 0 0 136.509 17862.6 0 0 0 11.4502 1.24666 149.95 1.67586 12.7157 
-21.2927 16.172 18000 -0.0314457 -0.72579 66.4757 139.498 211 385089 1 1 1 0 0 0 0 0 0 124.522 17781.3 0 0 0 0.680312 6.21753 149.95 1.57135 15.0241 
-2.20646 -5.25536 18000 -0.951781 0.763475 66.3545 139.578 211 385210 1 1 1 0 0 0 0 0 0 124.744 17782.4 0 0 0 -4.55051 1.9999 149.95 1.44986 14.9751 
0.0811688 5.97048 18000 -1.2853 -1.6563 66.0139 140.354 211 385611 1 1 1 0 0 0 0 0 0 125.351 17783.2 0 0 0 6.3902 -3.45643 149.95 1.67681 14.8386 
3.27939 -7.69667 18000 0.457179 -2.62099 63.4345 145.152 211 394239 1 1 1 0 0 0 0 0 0 130.48 17794.3 0 0 0 24.3276 -5.65339 149.95 1.80535 13.7623 
-4.93204 -13.3539 18000 1.13366 0.218045 68.964 135.801 211 396818 1 1 1 0 0 0 0 0 0 120.24 17814 0 0 0 19.8766 -0.0578179 149.95 1.67936 16.1128 
4.58048 -0.544376 18000 -1.33815 0.822265 65.7969 140.852 211 397788 1 1 1 0 0 0 0 0 0 125.781 17781.7 0 0 0 6.46782 5.39618 149.95 1.78738 14.7397 
8.26179 -41.7342 18000 2.43699 -3.85325 63.8558 144.019 211 401304 1 1 1 0 0 0 0 0 0 129.521 17810.3 0 0 0 13.4432 -4.06363 149.95 1.52323 13.9817 
13.9943 0.246814 18000 0.309241 -0.551484 62.655 146.639 211 405938 1 1 1 0 0 0 0 0 0 132.332 17810.3 0 0 0 19.6994 0.685027 149.95 1.58238 13.4196 
8.45251 -7.34196 18000 -1.48592 -2.824 66.2431 139.922 211 408899 1 1 1 0 0 0 0 0 0 125.002 17807 0 0 0 31.3089 11.1687 149.95 1.52504 14.9555 
-27.9238 1.08955 18000 -3.30832 0.0475832 60.566 151.263 211 414572 1 1 1 0 0 0 0 0 0 137.045 17855.3 0 0 0 11.5524 -1.09285 149.95 1.83597 12.6107 
28.9135 -23.8083 18000 -0.0721083 0.333258 65.6556 141.108 211 415176 1 1 1 0 0 0 0 0 0 126.221 17800.7 0 0 0 36.2386 -7.59211 149.95 1.61896 14.6719 
-20.8368 -0.891123 18000 1.1103 -0.413448 69.0108 135.476 211 416813 1 1004 1 0 0 0 0 0 0 120.119 17808.2 0 0 0 4.77293 5.89076 149.95 1.4716 16.1338 
-29.7465 16.9311 18000 1.18242 -0.215874 68.5726 136.22 211 420954 1 1 1 0 0 0 0 0 0 120.842 17801.8 0 0 0 5.7573 8.76247 149.95 1.57679 15.9402 
20.371 3.97298 18000 -0.283931 0.227259 62.7081 146.663 211 421191 1 1 1 0 0 0 0 0 0 132.293 17819.5 0 0 0 23.1028 5.40016 149.95 1.63074 13.4405 
-3.05444 33.9362 18000 -2.10086 -2.19576 69.6005 134.623 211 422054 1 1 1 0 0 0 0 0 0 118.96 17801.4 0 0 0 14.8299 9.47333 149.95 1.66677 16.4212 
-22.1543 8.06189 18000 0.292316 -0.314259 65.228 141.722 211 424758 1 1 1 0 0 0 0 0 0 126.88 17777.3 0 0 0 5.26056 7.74482 149.95 1.66883 14.4906 
-2.43972 3.37894 18000 0.265126 -2.43935 65.2594 141.765 211 425389 1 1 1 0 0 0 0 0 0 126.787 17785 0 0 0 21.0841 -9.12207 149.95 1.78564 14.5228 
24.3081 -12.3929 18000 -1.08916 1.32945 68.9609 135.828 211 426310 1 1 1 0 0 0 0 0 0 120.35 17832.5 0 0 0 -0.0859774 -7.12211 149.95 1.58064 16.1167 
11.2482 2.01959 18000 0.752619 -1.07715 63.4975 144.937 211 431054 1 1 1 0 0 0 0 0 0 130.459 17797.2 0 0 0 24.0934 0.54804 149.95 1.60658 13.7709 
34.163 12.0856 18000 3.45864 2.02627 64.0174 143.949 211 431837 1 1 1 0 0 0 0 0 0 129.456 17836 0 0 0 20.1552 -8.30233 149.95 1.47669 14.0337 
30.4033 -15.4291 18000 -1.28234 -0.398238 64.0187 144.104 211 432353 1 1 1 0 0 0 0 0 0 129.578 17822.2 0 0 0 37.9375 -1.7744 149.95 1.54011 13.9877 
15.1928 -33.5893 18000 -0.333625 -0.612269 67.7158 137.321 211 433605 1 1 1 0 0 0 0 0 0 122.098 17760.3 0 0 0 37.9819 -11.5131 149.95 1.60929 15.5612 
30.3458 18.5509 18000 -0.97898 -0.524787 68.6456 136.259 211 434406 1 1 1 0 0 0 0 0 0 120.931 17833.5 0 0 0 -3.9937 1.28538 149.95 1.48875 15.9717 
-11.8033 15.8971 18000 2.46524 1.95088 65.1706 141.466 211 434833 1 1 1 0 0 0 0 0 0 126.938 17790.1 0 0 0 -3.86862 2.893 149.95 1.34225 14.4978 
5.64843 -6.537 18000 -1.13701 -1.56247 62.8434 146.34 211 438651 1 1003 1 0 0 0 0 0 0 131.818 17802 0 0 0 22.1585 -4.36978 149.95 1.76426 13.5078 
3.33006 -7.95391 18000 -2.06494 1.69725 67.4317 138.023 211 438922 1 1 1 0 0 0 0 0 0 122.918 17817.6 0 0 0 -6.99011 -2.96164 149.95 1.48987 15.4589 
4.88182 -19.3896 18000 1.71645 3.34764 69.5656 134.378 211 443026 1 1 1 0 0 0 0 0 0 119.029 17811.9 0 0 0 8.53406 -10.4743 149.95 1.34368 16.4214 
-1.31239 -1.08511 18000 2.26035 -0.520167 66.2653 139.909 211 444487 1 1 1 0 0 0 0 0 0 124.866 17783.8 0 0 0 33.231 1.60984 149.95 1.66811 14.9494 
24.5429 -3.96298 18000 2.82305 -0.34862 62.9816 145.923 211 445605 1 1 1 0 0 0 0 0 0 131.709 17836.1 0 0 0 17.2796 -2.04448 149.95 1.40051 13.5788 
16.1729 0.878976 18000 -1.16974 1.03906 67.3796 138.102 211 449944 1 1 1 0 0 0 0 0 0 122.919 17794.8 0 0 0 4.45044 3.11001 149.95 1.60129 15.4211 
5.89367 -2.03795 18000 -0.744934 0.4074 65.5281 141.175 211 451308 1 1 1 0 0 0 0 0 0 126.272 17774.6 0 0 0 10.4882 2.78039 149.95 1.67683 14.6196 
-10.431 -7.57002 18000 -1.67127 -1.20927 61.2192 149.857 211 453717 1 1 1 0 0 0 0 0 0 135.515 17830 0 0 0 7.9518 1.09133 149.95 1.86464 12.8499 
4.83652 2.37389 18000 0.465506 -1.58616 63.4696 144.979 211 453853 1 1 1 0 0 0 0 0 0 130.454 17791 0 0 0 19.1944 -1.73626 149.95 1.66119 13.7627 
-21.1324 37.5048 18000 0.477564 0.654557 68.5526 135.904 211 454164 1 1 1 0 0 0 0 0 0 120.579 17756.3 0 0 0 35.4424 10.8985 149.95 1.56363 15.9288 
29.8509 -3.66568 18000 -2.00539 -0.872038 68.1586 137.038 211 456266 1 1 1 0 0 0 0 0 0 121.756 17834.6 0 0 0 -5.30507 5.79051 149.95 1.52614 15.7689 
18.1368 8.13655 18000 -0.630684 -0.22429 68.1528 136.827 211 457628 1 1 1 0 0 0 0 0 0 121.69 17815 0 0 0 -7.61241 2.47937 149.95 1.40327 15.7524 
-13.5165 -10.9307 18000 0.859142 -2.32193 63.128 145.61 211 458922 1 1 1 0 0 0 0 0 0 131.267 17813.2 0 0 0 -6.64018 4.04414 149.95 1.52097 13.6327 
-11.436 15.4684 18000 0.302457 0.637457 69.4217 134.675 211 461300 1 1 1 0 0 0 0 0 0 119.346 17797.3 0 0 0 1.7325 1.54993 149.95 1.37902 16.3135 
7.05757 -26.6581 18000 1.49507 0.741984 67.476 137.971 211 465754 1 1 1 0 0 0 0 0 0 122.679 17786.1 0 0 0 44.4513 0.413724 149.95 1.69964 15.4641 
7.83998 -28.9116 18000 1.48049 -7.12325 68.9893 135.562 211 467854 1 1 1 0 0 0 0 0 0 119.814 17853.3 0 0 0 34.2048 0.45983 149.95 1.7646 16.2897 
10.9477 2.55161 18000 0.153271 1.11745 61.2853 149.607 211 472899 1 1 1 0 0 0 0 0 0 135.558 17847.8 0 0 0 7.75775 0.566735 149.95 1.55183 12.8667 
14.5866 -13.8035 18000 -2.00042 -0.622057 63.1786 145.783 211 473027 1 1 1 0 0 0 0 0 0 131.319 17830.6 0 0 0 30.235 -5.6737 149.95 1.62297 13.6478 
29.0561 25.0038 18000 2.55748 3.69102 62.8619 145.96 211 479062 1 1 1 0 0 0 0 0 0 131.659 17822.6 0 0 0 -2.16914 -4.02709 149.95 1.50127 13.569 
-6.4115 -4.25643 18000 -0.871416 1.03808 64.5436 142.85 211 482001 1 1 1 0 0 0 0 0 0 128.185 17775.1 0 0 0 4.89705 0.770043 149.95 1.61687 14.2074 
8.22814 1.48262 18000 -0.15918 -0.602802 67.6028 137.696 211 483759 1 1 1 0 0 0 0 0 0 122.511 17790.4 0 0 0 7.54153 -5.23513 149.95 1.56993 15.5116 
-16.5712 -0.372965 18000 1.17537 1.73378 65.3939 141.3 211 485816 1 1 1 0 0 0 0 0 0 126.52 17780.6 0 0 0 4.80835 7.12077 149.95 1.56869 14.5745 
4.07986 -15.2105 18000 1.54762 -2.39604 63.8376 144.177 211 485938 1 1 1 0 0 0 0 0 0 129.443 17767.1 0 0 0 33.1228 -2.32345 149.95 1.81237 13.933 
17.9785 -29.9647 18000 -0.0851496 0.717567 69.1839 135.395 211 491850 1 1 1 0 0 0 0 0 0 120.011 17835.3 0 0 0 -2.02246 -4.70983 149.95 1.44707 16.2078 
-6.96926 -27.7563 18000 -1.91779 3.4054 69.1776 135.52 211 494764 1 1 1 0 0 0 0 0 0 119.99 17858 0 0 0 3.85652 -1.43965 149.95 1.55666 16.2523 
13.7603 0.602223 18000 0.243346 0.252325 66.8136 139.154 211 496554 1 1 1 0 0 0 0 0 0 123.896 17781 0 0 0 25.9327 2.24421 149.95 1.79357 15.1684 
9.65208 -17.8161 18000 1.6365 -1.75468 61.2575 149.706 211 497727 1 1 1 0 0 0 0 0 0 135.626 17859.2 0 0 0 -2.38263 0.164546 149.95 1.57411 12.8702 
-6.13766 -2.78306 18000 1.18769 -1.2777 64.3892 143.326 211 498574 1 1 1 0 0 0 0 0 0 128.589 17791.2 0 0 0 15.6263 -8.28976 149.95 1.70314 14.1466 
2.60934 -11.1109 18000 -0.664347 1.66943 66.1654 140.086 211 500170 1 1 1 0 0 0 0 0 0 125.056 17779.7 0 0 0 10.5934 2.37384 149.95 1.67948 14.8997 
-23.9639 -3.99934 18000 0.249597 -0.292782 66.8663 138.851 211 503373 1 1 1 0 0 0 0 0 0 123.795 17780.6 0 0 0 3.50115 -8.30352 149.95 1.58215 15.1912 
