#BLTrackFile2 CALOENTR
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-13.555 -4.29683 17198.5 1.64071 0.779323 63.4229 138.753 211 166984 1 1 1 0 0 0 0 0 0 124.835 17013.4 0 0 0 17.9021 5.91314 149.95 1.62338 13.7452 
28.6938 -2.28088 17198.5 -0.20816 0.906311 63.3651 138.968 211 169689 1 1 1 0 0 0 0 0 0 125.087 17027 0 0 0 26.5471 3.3047 149.95 1.5907 13.7134 
-30.8092 -3.96084 17198.5 0.625344 0.17055 65.6513 134.428 211 170310 1 1 1 0 0 0 0 0 0 120.321 16968.1 0 0 0 3.10313 -1.90672 149.95 1.45915 14.671 
-48.3031 -16.9799 17198.5 1.97941 0.203002 69.4943 128.796 211 172783 1 1 1 0 0 0 0 0 0 113.936 17014.3 0 0 0 10.9776 -0.106132 149.95 1.50803 16.3569 
34.5857 42.7565 17198.5 -0.628494 -0.746319 68.1627 130.796 211 172875 1 1008 1 0 0 0 0 0 0 115.97 16981 0 0 0 28.8723 5.65853 149.95 1.73265 15.7583 
-13.4132 -1.88761 17198.5 -1.04521 0.0805053 63.5795 138.015 211 172932 1 1 1 0 0 0 0 0 0 124.412 16992.9 0 0 0 -15.0549 1.0666 149.95 1.29848 13.8029 
25.647 -9.24996 17198.5 0.752333 0.934283 65.2483 135.62 211 173196 1 1 1 0 0 0 0 0 0 121.499 17031.1 0 0 0 38.9391 -6.86969 149.95 1.49569 14.5032 
-51.2251 33.5912 17198.5 0.297331 1.21202 72.0571 124.579 211 173440 1 1 1 0 0 0 0 0 0 109.328 16924 0 0 0 38.1508 3.44504 149.95 1.53653 17.5082 
-31.3863 -10.8568 17198.5 0.713848 0.986497 67.6943 131.406 211 175216 1 1 1 0 0 0 0 0 0 116.791 16984.8 0 0 0 10.5012 7.30222 149.95 1.59891 15.5551 
10.6509 -24.8725 17198.5 -0.627428 2.74087 63.3485 138.839 211 175231 1 1 1 0 0 0 0 0 0 124.764 16993.4 0 0 0 26.9013 4.81298 149.95 1.8023 13.7294 
19.2059 17.4423 17198.5 0.614815 -0.369226 64.3379 137.152 211 180393 1 1 1 0 0 0 0 0 0 123.165 17021.9 0 0 0 31.491 7.10068 149.95 1.52956 14.1169 
3.82531 0.438664 17198.5 -3.48173 -2.5771 61.0121 143.485 211 181381 1 1 1 0 0 0 0 0 0 129.724 17043.3 0 0 0 13.9532 0.369931 149.95 1.85138 12.8145 
-28.6769 4.78447 17198.5 0.716893 -0.286297 63.9367 137.446 211 181632 1 1 1 0 0 0 0 0 0 123.629 16979.8 0 0 0 0.433343 1.23454 149.95 1.46017 13.9496 
-36.109 -2.28289 17198.5 0.476085 -0.0829881 65.1489 135.225 211 182355 1 1 1 0 0 0 0 0 0 121.297 16974.6 0 0 0 -4.49566 -3.68682 149.95 1.36337 14.4573 
2.0937 -0.354661 17198.5 -1.95914 0.0586603 63.5267 138.435 211 183088 1 1 1 0 0 0 0 0 0 124.478 16993.5 0 0 0 -12.1812 -0.582988 149.95 1.65809 13.7899 
-27.6849 25.0188 17198.5 0.109694 -0.924822 65.7375 134.372 211 184955 1 1 1 0 0 0 0 0 0 120.218 16976.7 0 0 0 -1.63259 5.58587 149.95 1.48436 14.7092 
7.43067 -9.80901 17198.5 -0.854572 0.889312 61.6577 142.214 211 186633 1 1 1 0 0 0 0 0 0 128.46 17016.5 0 0 0 6.59605 -0.289143 149.95 1.77254 13.0176 
-41.9145 -13.3628 17198.5 1.4663 0.096029 67.6593 131.552 211 189052 1 1 1 0 0 0 0 0 0 116.886 16991.1 0 0 0 13.5179 -11.6997 149.95 1.64935 15.542 
19.4872 -2.35798 17198.5 -3.51234 3.09867 64.9235 135.994 211 190596 1 1 1 0 0 0 0 0 0 121.497 16987.3 0 0 0 22.7212 4.58186 149.95 1.93256 14.4325 
14.6936 54.7219 17198.5 0.241742 -0.569096 70.3023 127.674 211 197909 1 1 1 0 0 0 0 0 0 112.736 17024.6 0 0 0 15.3772 -12.0663 149.95 1.44324 16.7072 
26.4028 -18.9457 17198.5 -2.48839 1.47634 66.2659 133.82 211 199182 1 1 1 0 0 0 0 0 0 119.316 16999.3 0 0 0 -1.33944 -3.45386 149.95 1.71552 14.9594 
-9.07268 19.9688 17198.5 2.24141 -3.13865 62.536 140.188 211 199804 1 1 1 0 0 0 0 0 0 126.49 17023.1 0 0 0 -2.67371 1.85146 149.95 1.53789 13.4183 
4.12075 14.7809 17198.5 -2.75877 -0.0101481 63.9863 137.802 211 200453 1 1 1 0 0 0 0 0 0 123.743 17023.2 0 0 0 -17.5669 -3.23923 149.95 1.65172 13.9931 
37.6718 -12.778 17198.5 -0.103349 1.62436 63.8471 138.164 211 200836 1 1 1 0 0 0 0 0 0 124.353 17059.5 0 0 0 29.3534 -4.84591 149.95 1.41 13.919 
21.6019 -25.6996 17198.5 2.61567 3.30571 58.8462 148.904 211 201686 1 1 1 0 0 0 0 0 0 135.558 17178.4 0 0 0 -6.98218 1.2207 149.95 1.73341 11.957 
3.43953 -13.3929 17198.5 -1.84017 1.11575 63.6853 138.047 211 204110 1 1 1 0 0 0 0 0 0 124.112 16987.4 0 0 0 -6.29161 -1.68466 149.95 1.61196 13.8583 
8.34667 26.7146 17198.5 1.89833 -3.64674 61.7408 141.855 211 205758 1 1 1 0 0 0 0 0 0 128.337 17057.4 0 0 0 6.98493 1.81044 149.95 1.47106 13.1016 
13.6767 95.9879 17198.5 0.696872 -3.95966 70.5631 127.63 211 209349 1 1 1 0 0 0 0 0 0 112.569 17089.5 0 0 0 -1.15971 4.63406 149.95 1.44981 16.8752 
2.21447 -35.6572 17198.5 1.42814 2.98921 64.0543 137.349 211 209572 1 1 1 0 0 0 0 0 0 123.38 16998.1 0 0 0 26.3478 -0.563338 149.95 1.5651 14.0324 
-5.27057 3.93363 17198.5 2.47481 0.053102 63.6035 138.398 211 210607 1 1 1 0 0 0 0 0 0 124.669 17045 0 0 0 24.7378 3.99976 149.95 1.37559 13.8292 
29.3644 45.6606 17198.5 0.275867 -1.5305 66.3838 133.687 211 212198 1 1 1 0 0 0 0 0 0 119.15 16994.3 0 0 0 50.9284 0.984872 149.95 1.73984 14.9907 
-13.8583 21.0506 17198.5 2.62591 -3.44208 63.8779 137.375 211 214154 1 1 1 0 0 0 0 0 0 123.639 17003.1 0 0 0 -6.60512 3.41765 149.95 1.34806 13.9843 
42.4971 -38.2004 17198.5 -1.8117 1.34559 67.2921 131.991 211 215785 1 1 1 0 0 0 0 0 0 117.446 16985.4 0 0 0 39.7636 -11.0971 149.95 1.59341 15.3916 
-21.0972 -21.1364 17198.5 0.0620104 1.00371 65.8558 134.129 211 216102 1 1 1 0 0 0 0 0 0 119.958 16970.8 0 0 0 -1.02582 2.09943 149.95 1.48469 14.7601 
8.18232 29.7033 17198.5 1.96338 -1.5542 64.5897 136.779 211 217032 1 1 1 0 0 0 0 0 0 122.804 17050.3 0 0 0 34.3217 6.801 149.95 1.44395 14.2412 
18.8399 -9.49726 17198.5 -1.35333 1.17256 63.3459 138.928 211 218752 1 1 1 0 0 0 0 0 0 124.808 16988.7 0 0 0 19.7601 6.83696 149.95 1.85772 13.713 
65.8832 -31.4032 17198.5 -1.33533 1.63683 69.815 129.022 211 220877 1 1 1 0 0 0 0 0 0 113.941 17094.5 0 0 0 2.60867 -2.14266 149.95 1.60942 16.5017 
-21.641 58.1718 17198.5 1.8838 -1.73014 69.4645 128.523 211 220891 1 1 1 0 0 0 0 0 0 113.779 16988.2 0 0 0 33.6027 13.3358 149.95 1.41324 16.3519 
8.10346 62.2168 17198.5 0.724285 -1.50559 70.5231 127.747 211 228704 1 1 1 0 0 0 0 0 0 112.69 17075.2 0 0 0 -0.720281 5.556 149.95 1.48111 16.8144 
-31.0219 -7.50097 17198.5 2.82717 -1.94316 62.7775 139.93 211 231983 1 1 1 0 0 0 0 0 0 126.104 17029.8 0 0 0 -5.19899 4.32394 149.95 1.62217 13.507 
-27.461 -18.4461 17198.5 2.44961 2.76307 65.3503 134.905 211 234228 1 1 1 0 0 0 0 0 0 120.811 16985.3 0 0 0 0.861978 5.1652 149.95 1.46889 14.586 
15.9595 57.121 17198.5 -0.162111 -0.596877 70.0145 127.861 211 236963 1 1 1 0 0 0 0 0 0 112.92 16982.5 0 0 0 17.6804 5.62326 149.95 1.5292 16.578 
21.3077 55.0569 17198.5 2.79954 -3.66247 65.1934 135.541 211 237574 1 1 1 0 0 0 0 0 0 121.501 17056.6 0 0 0 40.6812 4.17249 149.95 1.37922 14.5443 
12.5183 50.7603 17198.5 -2.0705 -3.07531 69.2834 128.921 211 238622 1 1 1 0 0 0 0 0 0 114.254 17027.4 0 0 0 -9.07257 7.97715 149.95 1.32873 16.2944 
-7.55675 16.0997 17198.5 1.34457 -0.959589 59.7619 146.745 211 239715 1 1 1 0 0 0 0 0 0 133.274 17114.5 0 0 0 -10.1537 0.306308 149.95 1.75853 12.2654 
2.48396 -32.8929 17198.5 -0.82417 4.16033 61.7036 142.104 211 242246 1 1 1 0 0 0 0 0 0 128.319 17047.1 0 0 0 12.6161 -3.76228 149.95 1.75075 13.0901 
-9.68918 10.5578 17198.5 1.01883 -0.627714 65.0231 135.764 211 242786 1 1 1 0 0 0 0 0 0 121.529 16976.6 0 0 0 28.4744 -0.862618 149.95 1.68932 14.408 
7.99656 26.2878 17198.5 3.15096 -3.32289 63.4352 138.532 211 242967 1 1 1 0 0 0 0 0 0 124.682 17033 0 0 0 17.5112 8.62158 149.95 1.5143 13.8079 
37.339 25.6364 17198.5 -2.79677 -3.0816 67.834 131.135 211 243592 1 1 1 0 0 0 0 0 0 116.687 17034 0 0 0 -12.01 4.39382 149.95 1.34863 15.6671 
11.7978 9.07968 17198.5 -0.684858 -0.705243 58.5351 149.988 211 244270 1 1 1 0 0 0 0 0 0 136.559 17172.2 0 0 0 -11.1561 -1.31412 149.95 1.90197 11.7809 
-39.0464 20.1918 17198.5 1.0531 -0.980276 67.2556 131.744 211 245898 1 1 1 0 0 0 0 0 0 117.506 16979.2 0 0 0 -2.71205 0.850925 149.95 1.30089 15.366 
-24.3152 15.7763 17198.5 0.928115 -0.959368 63.6111 138.151 211 251863 1 1 1 0 0 0 0 0 0 124.313 16989.3 0 0 0 4.29432 4.07631 149.95 1.5296 13.8182 
-45.6125 19.7075 17198.5 1.64532 -1.21988 68.0884 130.487 211 256772 1 1 1 0 0 0 0 0 0 116.119 16990.2 0 0 0 -2.76331 -0.303769 149.95 1.27665 15.7362 
-6.06581 -52.2688 17198.5 1.74197 3.91044 66.7831 132.611 211 257042 1 1 1 0 0 0 0 0 0 118.131 16980.5 0 0 0 15.0978 1.15262 149.95 1.60283 15.214 
-26.4955 -0.859457 17198.5 2.79347 0.940102 64.1188 137.416 211 257893 1 1 1 0 0 0 0 0 0 123.382 17010.8 0 0 0 15.8444 7.23456 149.95 1.61185 14.0519 
3.12652 -10.1717 17198.5 -2.12633 -0.642956 64.0629 137.759 211 260133 1 1 1 0 0 0 0 0 0 123.578 17015.2 0 0 0 -11.8724 4.8795 149.95 1.77058 14.0164 
49.093 13.601 17198.5 -2.07246 -1.41729 63.9654 137.913 211 264526 1 1 1 0 0 0 0 0 0 123.954 17043.8 0 0 0 44.3176 -1.27263 149.95 1.54338 13.9802 
23.5939 38.9878 17198.5 -1.57099 -3.8194 64.41 137.158 211 265555 1 1 1 0 0 0 0 0 0 123.121 17068.9 0 0 0 47.5798 4.19695 149.95 1.50976 14.2009 
36.8643 -1.53499 17198.5 0.194309 0.639827 66.4111 133.652 211 270885 1 1 1 0 0 0 0 0 0 119.283 17016.5 0 0 0 38.9724 -9.50736 149.95 1.55226 14.9961 
25.6071 -53.849 17198.5 0.836846 1.22047 69.4351 129.439 211 271622 1 1 1 0 0 0 0 0 0 114.346 17057.9 0 0 0 34.9088 12.7591 149.95 1.71868 16.3249 
-4.45302 57.8054 17198.5 1.56111 -1.56271 69.4281 129.06 211 277871 1 1 1 0 0 0 0 0 0 114.227 17043.3 0 0 0 29.0964 -12.1734 149.95 1.46732 16.3304 
21.1397 53.1494 17198.5 3.09111 -3.75844 65.3321 135.288 211 282705 1 1 1 0 0 0 0 0 0 121.207 17056.3 0 0 0 37.8233 5.88192 149.95 1.3919 14.6109 
-27.3281 44.9858 17198.5 1.3328 -1.49617 69.8844 128.464 211 282747 1 1 1 0 0 0 0 0 0 113.445 17036.2 0 0 0 3.88922 8.76052 149.95 1.58205 16.5313 
25.495 -2.44916 17198.5 -0.465 0.259056 67.2249 132.305 211 288058 1 1 1 0 0 0 0 0 0 117.665 16991 0 0 0 11.1887 2.29 149.95 1.70217 15.3469 
-18.6451 -29.6402 17198.5 -0.0991926 1.50573 66.374 133.319 211 288070 1 1 1 0 0 0 0 0 0 119.051 16977.4 0 0 0 -0.977861 4.51526 149.95 1.48585 14.986 
43.03 -1.88047 17198.5 -2.37134 0.120741 67.0469 132.4 211 289818 1 1 1 0 0 0 0 0 0 118.061 17013.1 0 0 0 -9.46757 -0.232041 149.95 1.40832 15.2871 
37.2754 19.7512 17198.5 0.579105 -0.489345 67.7141 131.863 211 291486 1 1 1 0 0 0 0 0 0 116.947 17010.8 0 0 0 50.3876 -0.364626 149.95 1.8768 15.5608 
40.0334 28.4582 17198.5 -0.643377 -0.478638 65.2566 135.486 211 291561 1 1 1 0 0 0 0 0 0 121.334 17008.6 0 0 0 37.9038 7.8234 149.95 1.5425 14.5042 
9.72804 42.3128 17198.5 0.0612964 -0.288417 69.3131 129.013 211 295584 1 1 1 0 0 0 0 0 0 114.189 17001 0 0 0 8.10638 2.89816 149.95 1.51715 16.2638 
-47.0587 -8.04961 17198.5 1.35204 2.32867 65.174 135.336 211 297016 1 1 1 0 0 0 0 0 0 121.385 17007.4 0 0 0 -17.8883 -3.05648 149.95 1.3486 14.4906 
7.99688 -33.0329 17198.5 0.144618 2.03757 66.5474 133.169 211 300729 1 1 1 0 0 0 0 0 0 118.651 16968.2 0 0 0 30.7881 1.28382 149.95 1.70921 15.0667 
-3.03572 -12.0371 17198.5 1.72095 0.934624 59.2923 147.836 211 304713 1 1 1 0 0 0 0 0 0 134.557 17146.2 0 0 0 -14.1147 0.809427 149.95 1.62818 12.0848 
-19.4745 35.8852 17198.5 1.32832 -2.91128 65.5812 134.727 211 305140 1 1 1 0 0 0 0 0 0 120.422 16983.6 0 0 0 8.37012 -7.68233 149.95 1.64565 14.6731 
-2.87548 9.86854 17198.5 0.797607 -0.60634 64.3205 136.979 211 306195 1 1 1 0 0 0 0 0 0 122.902 16982 0 0 0 27.2025 -0.476174 149.95 1.65094 14.1112 
19.6399 -24.4731 17198.5 -0.969853 1.37953 66.8503 132.745 211 310327 1 1 1 0 0 0 0 0 0 118.26 16986.7 0 0 0 5.03361 1.86807 149.95 1.6121 15.193 
46.2184 -2.12799 17198.5 -1.98293 0.440227 67.0623 132.671 211 313477 1 1 1 0 0 0 0 0 0 118.014 17007.4 0 0 0 3.94862 -0.475894 149.95 1.73002 15.2888 
-19.7616 1.63672 17198.5 1.03498 0.203478 63.6355 138.323 211 316837 1 1 1 0 0 0 0 0 0 124.311 16994.1 0 0 0 13.0515 6.47986 149.95 1.69726 13.8261 
6.16492 5.67135 17198.5 0.351672 -0.371649 63.3803 138.694 211 317596 1 1 1 0 0 0 0 0 0 124.803 16991.1 0 0 0 22.7993 0.281325 149.95 1.62444 13.7177 
6.64474 -5.75905 17198.5 0.197422 1.08718 68.0474 130.774 211 318537 1 1 1 0 0 0 0 0 0 116.05 16964.5 0 0 0 28.5897 2.83669 149.95 1.66252 15.7086 
10.9416 1.56266 17198.5 -2.91935 -0.253137 63.6814 137.999 211 320730 1 1 1 0 0 0 0 0 0 124.106 16993.8 0 0 0 -8.54154 0.338925 149.95 1.56116 13.8695 
-12.5563 16.6959 17198.5 2.45467 -2.4787 62.7993 139.609 211 321744 1 1 1 0 0 0 0 0 0 125.935 17013.6 0 0 0 2.4388 3.30895 149.95 1.47822 13.5172 
7.48805 -65.6546 17198.5 -0.758641 3.15523 68.2384 130.9 211 322349 1 1 1 0 0 0 0 0 0 115.994 17020.9 0 0 0 9.38843 -8.73695 149.95 1.75609 15.8224 
1.58378 -1.28547 17198.5 -3.63568 -0.398063 63.13 139.07 211 323107 1 1 1 0 0 0 0 0 0 125.301 17019.5 0 0 0 -18.9019 1.09232 149.95 1.50819 13.6572 
18.5803 -15.9853 17198.5 -1.92726 2.5519 63.1833 139.079 211 325582 1 1 1 0 0 0 0 0 0 125.111 17001.3 0 0 0 27.7552 1.44082 149.95 1.71478 13.6688 
8.50122 -0.296085 17198.5 -2.97964 2.30475 60.6213 144.356 211 325885 1 1 1 0 0 0 0 0 0 130.777 17061.7 0 0 0 11.4024 -1.6279 149.95 1.73166 12.6434 
22.021 1.37072 17198.5 -1.6144 -0.368255 60.4941 144.74 211 327061 1 1 1 0 0 0 0 0 0 131.341 17072.8 0 0 0 7.97453 0.412847 149.95 1.58331 12.5551 
-6.19651 9.23987 17198.5 3.06787 -2.32186 63.8937 137.718 211 329283 1 1 1 0 0 0 0 0 0 123.844 17027.4 0 0 0 21.6118 -6.02537 149.95 1.47069 13.978 
-45.6384 -1.12618 17198.5 2.2797 0.202928 68.0207 130.951 211 329926 1 1 1 0 0 0 0 0 0 116.233 16992 0 0 0 21.3713 -0.349382 149.95 1.6343 15.7099 
-53.4577 -0.061782 17198.5 1.12295 -0.646402 69.5396 128.431 211 331093 1 1 1 0 0 0 0 0 0 113.832 17006 0 0 0 -6.89867 -6.00251 149.95 1.24771 16.3698 
12.4855 53.4188 17198.5 2.17784 -2.64309 65.3878 135.236 211 339748 1 1 1 0 0 0 0 0 0 121.224 17049.4 0 0 0 36.669 2.15392 149.95 1.33463 14.5958 
-57.3909 -1.3899 17198.5 1.81793 1.06423 69.7961 128.024 211 340662 1 1 1 0 0 0 0 0 0 113.335 16999 0 0 0 2.9962 0.215471 149.95 1.29599 16.4932 
-19.7833 17.662 17198.5 2.6644 -2.18831 66.4145 133.298 211 343174 1 1 1 0 0 0 0 0 0 118.874 16980.9 0 0 0 33.9332 -0.736034 149.95 1.61929 15.0345 
-0.0159185 27.0231 17198.5 0.331231 -1.35987 66.0966 133.969 211 343860 1 1 1 0 0 0 0 0 0 119.522 16972.8 0 0 0 23.5979 -0.0583798 149.95 1.71669 14.8661 
9.06726 36.1339 17198.5 -0.495461 -2.49908 63.2685 139.138 211 345919 1 1 1 0 0 0 0 0 0 125.057 17008.8 0 0 0 20.0444 6.89411 149.95 1.81369 13.6918 
12.7381 -45.7828 17198.5 -0.242269 1.30167 68.5244 130.482 211 346533 1 1 1 0 0 0 0 0 0 115.608 17019.3 0 0 0 4.81751 -7.38984 149.95 1.68798 15.9199 
16.4586 -47.7442 17198.5 2.55339 6.01595 63.3364 138.463 211 346632 1 1 1 0 0 0 0 0 0 124.466 17022.9 0 0 0 3.85817 -7.37983 149.95 1.65574 13.8379 
-29.5863 -1.782 17198.5 0.839921 0.0439619 68.9159 129.503 211 348590 1 1 1 0 0 0 0 0 0 114.903 17010.3 0 0 0 -0.897073 -1.08578 149.95 1.35429 16.0895 
5.53653 30.9172 17198.5 -0.559031 -1.86563 66.8732 132.785 211 350174 1 1 1 0 0 0 0 0 0 118.152 16978.8 0 0 0 13.0591 -9.72239 149.95 1.76045 15.206 
4.3323 -31.5567 17198.5 -2.09711 2.30393 65.0226 135.633 211 351299 1 1 1 0 0 0 0 0 0 121.472 16985 0 0 0 -2.47203 -4.74235 149.95 1.59812 14.4346 
5.04378 -53.3826 17198.5 1.45352 1.7475 68.2938 130.882 211 352676 1 1 1 0 0 0 0 0 0 115.915 17013.4 0 0 0 45.158 0.0546674 149.95 1.81956 15.8295 
-18.5856 31.7745 17198.5 0.35973 -2.18804 64.7118 136.216 211 353425 1 1 1 0 0 0 0 0 0 122.09 16980.3 0 0 0 4.33816 -2.69551 149.95 1.62806 14.2881 
0.0811306 -46.3124 17198.5 -0.842271 3.33479 65.0605 135.652 211 353933 1 1 1 0 0 0 0 0 0 121.342 16981 0 0 0 13.7606 3.161 149.95 1.74045 14.4575 
15.8492 -16.7957 17198.5 -2.02801 3.31767 62.3359 140.825 211 360344 1 1 1 0 0 0 0 0 0 127.177 17061.6 0 0 0 22.6098 -4.64757 149.95 1.4952 13.3374 
-34.1607 -4.29772 17198.5 0.418382 -0.855815 63.2329 139.108 211 360683 1 1 1 0 0 0 0 0 0 125.272 17016.7 0 0 0 -10.9999 1.77411 149.95 1.57599 13.6589 
17.2632 3.65506 17198.5 0.0123343 -0.450029 60.872 143.911 211 362739 1 1 1 0 0 0 0 0 0 130.55 17070 0 0 0 6.5539 1.18143 149.95 1.48499 12.6975 
-47.7737 5.25746 17198.5 2.26367 -0.476647 67.257 131.94 211 371878 1 1 1 0 0 0 0 0 0 117.48 16981.9 0 0 0 14.0609 2.31709 149.95 1.5163 15.3772 
-11.8354 -11.5236 17198.5 2.22224 1.22843 62.7822 139.76 211 373035 1 1 1 0 0 0 0 0 0 126.102 17019.3 0 0 0 12.9564 -3.96115 149.95 1.4692 13.4916 
-12.9318 10.3413 17198.5 1.2081 -0.353957 70.3853 128.147 211 374319 1 1005 1 0 0 0 0 0 0 112.81 17058 0 0 0 23.4713 15.4506 149.95 1.79984 16.7484 
36.37 7.10656 17198.5 -0.755112 -0.142236 62.9757 139.694 211 374494 1 1 1 0 0 0 0 0 0 125.907 17032.8 0 0 0 28.0035 5.81035 149.95 1.56099 13.5519 
-8.40088 61.8848 17198.5 0.270515 -2.36604 68.5376 130.251 211 375991 1 1 1 0 0 0 0 0 0 115.523 17017.1 0 0 0 0.208229 8.84987 149.95 1.53623 15.9384 
26.4766 31.3012 17198.5 -2.29605 -2.26495 67.5179 131.934 211 377077 1 1 1 0 0 0 0 0 0 117.22 17019.4 0 0 0 1.24489 6.67378 149.95 1.68994 15.5069 
3.09079 37.5736 17198.5 1.16664 -4.19569 62.1704 140.984 211 379888 1 1 1 0 0 0 0 0 0 127.249 17034.4 0 0 0 7.63566 3.81669 149.95 1.62552 13.2825 
28.8592 -48.7291 17198.5 0.334399 1.00839 70.1402 128.303 211 380509 1 1 1 0 0 0 0 0 0 113.293 17070.5 0 0 0 1.67268 -5.19619 149.95 1.50591 16.6368 
-10.7347 -8.07203 17198.5 3.01858 3.41137 63.5392 138.212 211 381049 1 1 1 0 0 0 0 0 0 124.348 17014.6 0 0 0 14.51 3.38048 149.95 1.5244 13.8502 
-44.5371 -17.4506 17198.5 2.15056 2.37255 68.5291 129.934 211 382380 1 1 1 0 0 0 0 0 0 115.293 16989.5 0 0 0 9.20036 8.30999 149.95 1.46607 15.9493 
-16.1592 36.9247 17198.5 2.50821 -2.64697 66.7026 132.989 211 382493 1 1 1 0 0 0 0 0 0 118.489 17001.9 0 0 0 17.429 10.6007 149.95 1.62752 15.163 
-27.2328 -33.7271 17198.5 1.12874 1.8486 68.3085 130.268 211 383239 1 1 1 0 0 0 0 0 0 115.703 16985 0 0 0 7.29505 1.69322 149.95 1.43887 15.8344 
7.68225 6.42128 17198.5 -2.50491 -2.63592 60.8107 143.927 211 383801 1 1 1 0 0 0 0 0 0 130.374 17059.8 0 0 0 11.4502 1.24666 149.95 1.67586 12.7157 
-20.9136 24.9223 17198.5 -0.0314457 -0.72579 66.4757 133.281 211 385089 1 1 1 0 0 0 0 0 0 118.909 16979.8 0 0 0 0.680312 6.21753 149.95 1.57135 15.0241 
9.28944 -14.4768 17198.5 -0.951781 0.763475 66.3545 133.351 211 385210 1 1 1 0 0 0 0 0 0 119.12 16980.8 0 0 0 -4.55051 1.9999 149.95 1.44986 14.9751 
15.6855 26.079 17198.5 -1.2853 -1.6563 66.0139 134.101 211 385611 1 1 1 0 0 0 0 0 0 119.699 16981.3 0 0 0 6.3902 -3.45643 149.95 1.67681 14.8386 
-2.49674 25.4176 17198.5 0.457179 -2.62099 63.4345 138.69 211 394239 1 1 1 0 0 0 0 0 0 124.598 16992.1 0 0 0 24.3276 -5.65339 149.95 1.80535 13.7623 
-18.1066 -15.8879 17198.5 1.13366 0.218045 68.964 129.766 211 396818 1 1 1 0 0 0 0 0 0 114.83 17012.4 0 0 0 19.8766 -0.0578179 149.95 1.67936 16.1128 
20.88 -10.5601 17198.5 -1.33815 0.822265 65.7969 134.582 211 397788 1 1 1 0 0 0 0 0 0 120.11 16980 0 0 0 6.46782 5.39618 149.95 1.78738 14.7397 
-22.3247 6.62777 17198.5 2.43699 -3.85325 63.8558 137.59 211 401304 1 1 1 0 0 0 0 0 0 123.677 17006.8 0 0 0 13.4432 -4.06363 149.95 1.52323 13.9817 
10.0386 7.30111 17198.5 0.309241 -0.551484 62.655 140.111 211 405938 1 1 1 0 0 0 0 0 0 126.377 17008.9 0 0 0 19.6994 0.685027 149.95 1.58238 13.4196 
26.43 26.8246 17198.5 -1.48592 -2.824 66.2431 133.686 211 408899 1 1 1 0 0 0 0 0 0 119.37 17004.6 0 0 0 31.3089 11.1687 149.95 1.52504 14.9555 
15.8542 0.459894 17198.5 -3.30832 0.0475832 60.566 144.546 211 414572 1 1 1 0 0 0 0 0 0 130.884 17052.6 0 0 0 11.5524 -1.09285 149.95 1.83597 12.6107 
29.7938 -27.8764 17198.5 -0.0721083 0.333258 65.6556 134.828 211 415176 1 1 1 0 0 0 0 0 0 120.538 16999.2 0 0 0 36.2386 -7.59211 149.95 1.61896 14.6719 
-33.7312 3.91042 17198.5 1.1103 -0.413448 69.0108 129.444 211 416813 1 1004 1 0 0 0 0 0 0 114.712 17006.7 0 0 0 4.77293 5.89076 149.95 1.4716 16.1338 
-43.5662 19.4542 17198.5 1.18242 -0.215874 68.5726 130.158 211 420954 1 1 1 0 0 0 0 0 0 115.401 17000.2 0 0 0 5.7573 8.76247 149.95 1.57679 15.9402 
23.9998 1.06846 17198.5 -0.283931 0.227259 62.7081 140.14 211 421191 1 1 1 0 0 0 0 0 0 126.343 17018 0 0 0 23.1028 5.40016 149.95 1.63074 13.4405 
21.137 59.2204 17198.5 -2.10086 -2.19576 69.6005 128.631 211 422054 1 1 1 0 0 0 0 0 0 113.599 16999.2 0 0 0 14.8299 9.47333 149.95 1.66677 16.4212 
-25.746 11.9232 17198.5 0.292316 -0.314259 65.228 135.408 211 424758 1 1 1 0 0 0 0 0 0 121.16 16975.8 0 0 0 5.26056 7.74482 149.95 1.66883 14.4906 
-5.69573 33.3366 17198.5 0.265126 -2.43935 65.2594 135.453 211 425389 1 1 1 0 0 0 0 0 0 121.07 16982.9 0 0 0 21.0841 -9.12207 149.95 1.78564 14.5228 
36.9661 -27.8435 17198.5 -1.08916 1.32945 68.9609 129.793 211 426310 1 1 1 0 0 0 0 0 0 114.94 17030.8 0 0 0 -0.0859774 -7.12211 149.95 1.58064 16.1167 
17.4424 12.3413 17198.5 3.60164 -3.78311 61.7803 141.603 211 429099 1 1 1 0 0 0 0 0 0 128.123 17062.9 0 0 0 4.42547 1.81017 149.95 1.40674 13.1515 
1.74879 15.6151 17198.5 0.752619 -1.07715 63.4975 138.481 211 431054 1 1 1 0 0 0 0 0 0 124.583 16995.6 0 0 0 24.0934 0.54804 149.95 1.60658 13.7709 
-9.13662 -13.2818 17198.5 3.45864 2.02627 64.0174 137.535 211 431837 1 1 1 0 0 0 0 0 0 123.627 17033 0 0 0 20.1552 -8.30233 149.95 1.47669 14.0337 
46.457 -10.4435 17198.5 -1.28234 -0.398238 64.0187 137.692 211 432353 1 1 1 0 0 0 0 0 0 123.75 17020.6 0 0 0 37.9375 -1.7744 149.95 1.54011 13.9877 
